Salesperson Key,Salesperson Name,Store Key,Tier,Hire Date,Employment Status,Termination Date,Tenure Years,Commission Rate
1183,Patricia Thomas,770,Cashier,2024-07-16 00:00:00,Active,,1.25,0.0125
1184,Anthony Hill,770,Ambassador,2023-11-28 00:00:00,Active,,1.88,0.025
1185,Edward Hall,770,Ambassador,2022-06-27 00:00:00,Active,,3.31,0.03
1186,Karen Moore,770,Ambassador,2023-01-23 00:00:00,Active,,2.73,0.025
1187,Sandra Hernandez,199,Cashier,2020-05-26 00:00:00,Active,,5.39,0.0175
1188,Jason Hill,199,Cashier,2019-06-11 00:00:00,Active,,6.35,0.0175
1189,Elizabeth Lopez,199,Senior Ambassador,2022-05-13 00:00:00,Active,,3.43,0.04
1190,Larry Campbell,199,Ambassador,2020-11-08 00:00:00,Active,,4.94,0.03
1191,Elizabeth Hall,199,Cashier,2025-04-22 00:00:00,Active,,0.49,0.01
1192,Timothy Sanchez,199,Cashier,2025-06-20 00:00:00,Active,,0.32,0.01
1193,Margaret Lewis,199,Cashier,2019-04-20 00:00:00,Active,,6.49,0.0175
1194,Brenda Smith,199,Cashier,2018-12-25 00:00:00,Terminated,2020-04-18 00:00:00,6.81,0.0175
1195,Sandra Lewis,199,Lead,2019-09-03 00:00:00,Active,,6.12,0.06
1196,Stephanie Jackson,199,Cashier,2025-08-13 00:00:00,Active,,0.18,0.01
1197,Emma Walker,464,Cashier,2018-10-15 00:00:00,Active,,7.0,0.0175
1198,Dorothy Reyes,464,Senior Ambassador,2018-12-26 00:00:00,Active,,6.81,0.045
1199,Michelle Cooper,464,Senior Ambassador,2023-10-27 00:00:00,Active,,1.97,0.035
1200,Matthew Ortiz,464,Ambassador,2023-11-25 00:00:00,Active,,1.89,0.025
1201,Stephen Jones,464,Cashier,2025-09-20 00:00:00,Active,,0.07,0.01
1202,Nicole Ramos,464,Ambassador,2019-11-15 00:00:00,Terminated,2021-01-23 00:00:00,5.92,0.035
1203,James Richardson,578,Lead,2020-02-08 00:00:00,Terminated,2021-07-16 00:00:00,5.69,0.06
1204,Rebecca Gomez,578,Cashier,2025-03-09 00:00:00,Terminated,2025-06-04 00:00:00,0.61,0.01
1205,Joseph Ward,578,Ambassador,2023-10-17 00:00:00,Active,,2.0,0.025
1206,Ronald Gutierrez,578,Ambassador,2021-06-08 00:00:00,Active,,4.36,0.03
1207,Paul Jackson,578,Cashier,2017-09-03 00:00:00,Active,,8.12,0.0175
1208,Cynthia Garcia,578,Cashier,2018-07-18 00:00:00,Active,,7.25,0.0175
1209,Gary Howard,578,Cashier,2025-10-10 00:00:00,Active,,0.02,0.01
1210,David Peterson,578,Ambassador,2022-11-12 00:00:00,Active,,2.93,0.025
1211,Susan Jones,603,Cashier,2016-03-07 00:00:00,Active,,9.61,0.0175
1212,Margaret Garcia,603,Cashier,2017-10-12 00:00:00,Active,,8.01,0.0175
1213,Steven Miller,603,Cashier,2024-09-25 00:00:00,Active,,1.06,0.0125
1214,Jacob Diaz,603,Ambassador,2020-09-10 00:00:00,Terminated,2024-11-28 00:00:00,5.1,0.035
1215,Ryan Anderson,603,Cashier,2022-04-16 00:00:00,Active,,3.5,0.015
1216,Eric Lewis,603,Senior Ambassador,2017-01-02 00:00:00,Active,,8.79,0.045
1217,Justin Cruz,603,Ambassador,2020-11-04 00:00:00,Active,,4.95,0.03
1218,Helen Hall,642,Cashier,2019-07-19 00:00:00,Active,,6.25,0.0175
1219,Matthew Torres,642,Cashier,2021-05-08 00:00:00,Active,,4.44,0.015
1220,Betty White,642,Cashier,2017-08-15 00:00:00,Terminated,2022-09-18 00:00:00,8.17,0.0175
1221,Nancy Ward,642,Cashier,2024-11-25 00:00:00,Active,,0.89,0.01
1222,Elizabeth Campbell,642,Ambassador,2021-08-09 00:00:00,Terminated,2023-04-12 00:00:00,4.19,0.03
1223,Susan Morris,642,Cashier,2016-12-27 00:00:00,Active,,8.8,0.0175
1224,Edward Nguyen,642,Cashier,2021-03-23 00:00:00,Active,,4.57,0.015
1225,Anna Parker,164,Cashier,2019-02-03 00:00:00,Terminated,2020-09-28 00:00:00,6.7,0.0175
1226,Deborah Rogers,164,Cashier,2025-05-27 00:00:00,Active,,0.39,0.01
1227,Larry Allen,164,Senior Ambassador,2016-12-16 00:00:00,Terminated,2022-08-21 00:00:00,8.83,0.045
1228,Lisa Phillips,164,Cashier,2025-01-06 00:00:00,Active,,0.78,0.01
1229,Brandon Flores,164,Ambassador,2022-05-10 00:00:00,Active,,3.44,0.03
1230,Emma Taylor,164,Ambassador,2021-06-21 00:00:00,Terminated,2025-03-04 00:00:00,4.32,0.03
1231,Susan Allen,164,Cashier,2024-11-13 00:00:00,Active,,0.92,0.01
1232,Helen Gutierrez,164,Senior Ambassador,2017-07-26 00:00:00,Active,,8.22,0.045
1233,Emma King,164,Ambassador,2023-10-27 00:00:00,Active,,1.97,0.025
1234,Brandon Smith,164,Ambassador,2013-04-08 00:00:00,Terminated,2015-05-18 00:00:00,12.52,0.035
1235,Andrew Stewart,538,Cashier,2017-04-15 00:00:00,Active,,8.5,0.0175
1236,Jessica Turner,538,Cashier,2016-07-03 00:00:00,Active,,9.29,0.0175
1237,Robert Walker,538,Cashier,2020-06-09 00:00:00,Active,,5.35,0.0175
1238,Jennifer Davis,538,Cashier,2023-11-03 00:00:00,Active,,1.95,0.0125
1239,Sarah Walker,538,Senior Ambassador,2020-01-02 00:00:00,Active,,5.79,0.045
1240,Emma Smith,538,Cashier,2021-05-22 00:00:00,Active,,4.4,0.015
1241,Pamela Evans,538,Senior Ambassador,2024-04-06 00:00:00,Active,,1.53,0.035
1242,Emily Brown,538,Cashier,2020-04-23 00:00:00,Active,,5.48,0.0175
1243,Dorothy Cruz,949,Cashier,2024-08-04 00:00:00,Active,,1.2,0.0125
1244,James White,949,Cashier,2025-04-16 00:00:00,Active,,0.5,0.01
1245,Kenneth Moore,949,Cashier,2022-01-07 00:00:00,Active,,3.77,0.015
1246,Jonathan Turner,949,Cashier,2018-06-13 00:00:00,Active,,7.34,0.0175
1247,Jason Morales,949,Ambassador,2024-03-31 00:00:00,Active,,1.54,0.025
1248,Patricia Flores,949,Ambassador,2023-06-30 00:00:00,Active,,2.3,0.025
1249,Nancy Rivera,949,Senior Ambassador,2017-11-02 00:00:00,Terminated,2017-12-04 00:00:00,7.95,0.045
1250,Carol Rogers,949,Ambassador,2023-05-11 00:00:00,Active,,2.43,0.025
1251,Edward Bailey,717,Cashier,2015-09-20 00:00:00,Active,,10.07,0.0175
1252,Elizabeth Peterson,717,Ambassador,2019-10-12 00:00:00,Terminated,2025-03-10 00:00:00,6.01,0.035
1253,Daniel Green,717,Lead,2016-06-24 00:00:00,Active,,9.31,0.06
1254,Stephanie Stewart,717,Ambassador,2024-03-23 00:00:00,Active,,1.57,0.025
1255,Christopher Wright,717,Senior Ambassador,2020-07-14 00:00:00,Terminated,2022-03-09 00:00:00,5.26,0.045
1256,Brandon Clark,713,Senior Ambassador,2022-02-10 00:00:00,Active,,3.68,0.04
1257,Margaret Morales,713,Cashier,2021-03-03 00:00:00,Active,,4.62,0.015
1258,Mark Mitchell,713,Senior Ambassador,2024-08-09 00:00:00,Terminated,2025-10-17 00:00:00,1.19,0.035
1259,David Ramos,713,Cashier,2025-05-19 00:00:00,Terminated,2025-08-11 00:00:00,0.41,0.01
1260,Angela Williams,713,Ambassador,2023-09-25 00:00:00,Active,,2.06,0.025
1261,Patricia Anderson,713,Cashier,2023-05-19 00:00:00,Terminated,2024-01-18 00:00:00,2.41,0.0125
1262,Cynthia Thompson,16,Cashier,2024-11-03 00:00:00,Active,,0.95,0.01
1263,John Gutierrez,16,Cashier,2025-06-09 00:00:00,Active,,0.35,0.01
1264,William Rivera,16,Ambassador,2025-03-09 00:00:00,Active,,0.61,0.02
1265,Charles Nguyen,16,Cashier,2022-11-26 00:00:00,Active,,2.89,0.0125
1266,Joshua Jones,16,Cashier,2022-10-01 00:00:00,Active,,3.04,0.015
1267,Eric Hill,16,Cashier,2021-06-18 00:00:00,Terminated,2025-03-24 00:00:00,4.33,0.015
1268,Stephen Campbell,16,Cashier,2020-09-07 00:00:00,Terminated,2024-12-04 00:00:00,5.11,0.0175
1269,Brandon Nelson,16,Cashier,2023-08-04 00:00:00,Active,,2.2,0.0125
1270,Daniel Nguyen,19,Cashier,2018-12-01 00:00:00,Active,,6.88,0.0175
1271,Donald Hall,19,Ambassador,2019-02-02 00:00:00,Active,,6.7,0.035
1272,Eric Scott,19,Cashier,2012-07-21 00:00:00,Active,,13.24,0.0175
1273,Melissa Gutierrez,19,Cashier,2020-03-14 00:00:00,Active,,5.59,0.0175
1274,Carol Jackson,19,Cashier,2017-02-26 00:00:00,Active,,8.64,0.0175
1275,Michael Ward,19,Ambassador,2014-04-13 00:00:00,Active,,11.51,0.035
1276,Gary Adams,19,Cashier,2020-02-08 00:00:00,Active,,5.69,0.0175
1277,Susan Wright,869,Ambassador,2025-06-04 00:00:00,Terminated,2025-06-27 00:00:00,0.37,0.02
1278,Susan Lewis,869,Ambassador,2024-04-11 00:00:00,Active,,1.51,0.025
1279,Kimberly Nelson,869,Ambassador,2014-08-02 00:00:00,Active,,11.21,0.035
1280,Gary Robinson,869,Cashier,2017-02-09 00:00:00,Active,,8.68,0.0175
1281,George Wilson,869,Cashier,2019-08-27 00:00:00,Terminated,2020-06-17 00:00:00,6.14,0.0175
1282,John Kelly,869,Cashier,2018-04-19 00:00:00,Active,,7.49,0.0175
1283,Joshua Harris,869,Ambassador,2019-08-21 00:00:00,Active,,6.16,0.035
1284,Cynthia Flores,669,Cashier,2016-07-10 00:00:00,Active,,9.27,0.0175
1285,Amanda King,669,Cashier,2017-11-24 00:00:00,Active,,7.89,0.0175
1286,Angela Morris,669,Senior Ambassador,2021-04-19 00:00:00,Active,,4.49,0.04
1287,Larry Davis,669,Cashier,2015-11-11 00:00:00,Terminated,2025-01-08 00:00:00,9.93,0.0175
1288,Amanda Hernandez,669,Ambassador,2022-06-22 00:00:00,Active,,3.32,0.03
1289,Rebecca Flores,669,Ambassador,2022-04-22 00:00:00,Active,,3.49,0.03
1290,Sharon Lopez,669,Cashier,2018-10-06 00:00:00,Active,,7.03,0.0175
1291,Nicholas Reed,669,Senior Ambassador,2014-11-04 00:00:00,Active,,10.95,0.045
1292,Margaret Wright,669,Cashier,2016-12-05 00:00:00,Active,,8.86,0.0175
1293,Amy Morris,669,Cashier,2017-01-12 00:00:00,Active,,8.76,0.0175
1294,Amanda Martinez,314,Cashier,2018-03-27 00:00:00,Active,,7.56,0.0175
1295,Mark Baker,314,Ambassador,2016-04-22 00:00:00,Terminated,2025-08-12 00:00:00,9.48,0.035
1296,Thomas Davis,314,Ambassador,2020-07-10 00:00:00,Active,,5.27,0.035
1297,Sarah Gomez,314,Ambassador,2019-12-20 00:00:00,Active,,5.82,0.035
1298,Jennifer Martin,314,Ambassador,2021-12-01 00:00:00,Active,,3.87,0.03
1299,Jonathan Miller,314,Ambassador,2016-06-03 00:00:00,Terminated,2025-07-05 00:00:00,9.37,0.035
1300,Michael Diaz,314,Cashier,2019-03-12 00:00:00,Active,,6.6,0.0175
1301,Shirley Allen,314,Senior Ambassador,2016-03-05 00:00:00,Active,,9.62,0.045
1302,Nicole Gomez,314,Cashier,2019-08-25 00:00:00,Active,,6.14,0.0175
1303,Scott Cooper,314,Senior Ambassador,2023-10-09 00:00:00,Active,,2.02,0.035
1304,Larry Ortiz,440,Ambassador,2022-04-22 00:00:00,Active,,3.49,0.03
1305,Melissa Howard,440,Senior Ambassador,2021-08-15 00:00:00,Active,,4.17,0.04
1306,Laura Martin,440,Cashier,2022-09-30 00:00:00,Active,,3.04,0.015
1307,Charles Peterson,440,Ambassador,2021-03-16 00:00:00,Terminated,2023-12-20 00:00:00,4.59,0.03
1308,Mark Kim,440,Ambassador,2024-01-01 00:00:00,Active,,1.79,0.025
1309,Anna Stewart,440,Ambassador,2020-05-02 00:00:00,Active,,5.46,0.035
1310,Linda Lewis,440,Lead,2018-11-15 00:00:00,Terminated,2024-02-19 00:00:00,6.92,0.06
1311,Richard Rogers,440,Cashier,2018-09-26 00:00:00,Active,,7.06,0.0175
1312,Jacob Smith,440,Cashier,2022-11-13 00:00:00,Active,,2.92,0.0125
1313,Jason Morgan,440,Cashier,2023-07-21 00:00:00,Terminated,2024-01-28 00:00:00,2.24,0.0125
1314,Kenneth Rivera,440,Cashier,2024-03-15 00:00:00,Terminated,2025-04-06 00:00:00,1.59,0.0125
1315,Ashley Hernandez,440,Cashier,2023-12-27 00:00:00,Active,,1.8,0.0125
1316,Pamela Torres,455,Cashier,2021-07-24 00:00:00,Active,,4.23,0.015
1317,Nancy Davis,455,Cashier,2023-08-31 00:00:00,Active,,2.13,0.0125
1318,Linda Phillips,455,Senior Ambassador,2020-06-26 00:00:00,Active,,5.31,0.045
1319,Laura Gonzalez,455,Ambassador,2022-04-29 00:00:00,Terminated,2025-02-10 00:00:00,3.47,0.03
1320,Betty Brown,455,Cashier,2025-01-02 00:00:00,Active,,0.79,0.01
1321,Nicole Scott,455,Cashier,2021-05-02 00:00:00,Terminated,2022-06-22 00:00:00,4.46,0.015
1322,Margaret Evans,455,Ambassador,2022-01-21 00:00:00,Terminated,2023-07-27 00:00:00,3.73,0.03
1323,Donna Campbell,455,Ambassador,2025-02-02 00:00:00,Active,,0.7,0.02
1324,Justin Cooper,455,Cashier,2020-10-09 00:00:00,Active,,5.02,0.0175
1325,Stephen Turner,455,Ambassador,2023-06-29 00:00:00,Active,,2.3,0.025
1326,Kevin Cook,661,Cashier,2025-07-29 00:00:00,Active,,0.22,0.01
1327,Nicole Gonzalez,661,Cashier,2020-07-14 00:00:00,Active,,5.26,0.0175
1328,Stephen Harris,661,Ambassador,2021-04-01 00:00:00,Active,,4.54,0.03
1329,Deborah Scott,661,Cashier,2018-07-25 00:00:00,Active,,7.23,0.0175
1330,Eric Phillips,661,Cashier,2025-05-12 00:00:00,Active,,0.43,0.01
1331,Charles Green,661,Cashier,2022-02-01 00:00:00,Active,,3.7,0.015
1332,Kevin Scott,922,Cashier,2020-11-27 00:00:00,Active,,4.88,0.015
1333,Jacob Lewis,922,Cashier,2021-07-06 00:00:00,Active,,4.28,0.015
1334,John Rodriguez,922,Ambassador,2021-08-28 00:00:00,Active,,4.13,0.03
1335,Kenneth Kim,922,Ambassador,2020-09-19 00:00:00,Terminated,2023-01-19 00:00:00,5.07,0.035
1336,Joseph Cooper,922,Senior Ambassador,2017-06-17 00:00:00,Terminated,2024-10-31 00:00:00,8.33,0.045
1337,Gary Reyes,922,Ambassador,2025-01-12 00:00:00,Terminated,2025-09-20 00:00:00,0.76,0.02
1338,Sharon Mitchell,922,Ambassador,2020-11-30 00:00:00,Active,,4.88,0.03
1339,Robert Peterson,922,Lead,2017-03-28 00:00:00,Terminated,2025-07-11 00:00:00,8.55,0.06
1340,Karen Wright,659,Ambassador,2021-06-16 00:00:00,Active,,4.33,0.03
1341,James Campbell,659,Cashier,2025-09-07 00:00:00,Active,,0.11,0.01
1342,Donald Torres,659,Lead,2022-06-20 00:00:00,Active,,3.32,0.05
1343,Sharon Harris,659,Senior Ambassador,2022-09-21 00:00:00,Active,,3.07,0.04
1344,Patricia Sanchez,659,Cashier,2024-03-03 00:00:00,Active,,1.62,0.0125
1345,Larry Garcia,659,Cashier,2024-04-10 00:00:00,Terminated,2024-06-28 00:00:00,1.52,0.0125
1346,Anna Harris,659,Cashier,2025-03-14 00:00:00,Active,,0.59,0.01
1347,Brandon Stewart,58,Ambassador,2021-11-15 00:00:00,Terminated,2024-06-05 00:00:00,3.92,0.03
1348,Charles Smith,58,Ambassador,2024-09-23 00:00:00,Active,,1.06,0.025
1349,Amanda Thomas,58,Ambassador,2023-08-15 00:00:00,Active,,2.17,0.025
1350,Christopher Martin,58,Ambassador,2025-02-18 00:00:00,Active,,0.66,0.02
1351,Michael Lee,58,Cashier,2023-12-28 00:00:00,Terminated,2025-07-27 00:00:00,1.8,0.0125
1352,Andrew Hill,58,Ambassador,2023-05-17 00:00:00,Active,,2.42,0.025
1353,Scott Cox,327,Senior Ambassador,2019-12-15 00:00:00,Terminated,2021-07-23 00:00:00,5.84,0.045
1354,Ronald Torres,327,Cashier,2023-03-24 00:00:00,Active,,2.57,0.0125
1355,Barbara Torres,327,Ambassador,2023-01-04 00:00:00,Active,,2.78,0.025
1356,Ryan Mitchell,327,Cashier,2018-07-11 00:00:00,Active,,7.27,0.0175
1357,Nancy Ramos,327,Cashier,2023-09-24 00:00:00,Terminated,2025-04-04 00:00:00,2.06,0.0125
1358,Kimberly Nguyen,327,Ambassador,2018-09-13 00:00:00,Active,,7.09,0.035
1359,Timothy Nelson,327,Cashier,2019-11-17 00:00:00,Active,,5.91,0.0175
1360,Mark Reed,958,Cashier,2020-08-16 00:00:00,Active,,5.17,0.0175
1361,Christopher Collins,958,Ambassador,2018-03-15 00:00:00,Active,,7.59,0.035
1362,Barbara Reed,958,Ambassador,2020-11-26 00:00:00,Terminated,2021-02-18 00:00:00,4.89,0.03
1363,Mary Evans,958,Ambassador,2018-08-14 00:00:00,Terminated,2019-09-22 00:00:00,7.17,0.035
1364,Emma Carter,958,Ambassador,2025-05-19 00:00:00,Active,,0.41,0.02
1365,Emily Ward,958,Cashier,2024-04-28 00:00:00,Active,,1.47,0.0125
1366,James Kim,958,Ambassador,2020-02-08 00:00:00,Active,,5.69,0.035
1367,Pamela Ortiz,958,Lead,2018-07-30 00:00:00,Active,,7.21,0.06
1368,Karen Flores,958,Lead,2020-10-05 00:00:00,Active,,5.03,0.06
1369,Jeffrey King,129,Cashier,2022-05-25 00:00:00,Active,,3.4,0.015
1370,Nicole Evans,129,Ambassador,2018-12-21 00:00:00,Active,,6.82,0.035
1371,Elizabeth Rogers,129,Lead,2015-08-26 00:00:00,Active,,10.14,0.06
1372,Gary Harris,129,Ambassador,2019-07-20 00:00:00,Terminated,2025-01-30 00:00:00,6.24,0.035
1373,Carol Scott,129,Ambassador,2021-06-30 00:00:00,Active,,4.3,0.03
1374,Pamela Anderson,129,Ambassador,2022-10-11 00:00:00,Active,,3.01,0.03
1375,Jonathan Johnson,129,Ambassador,2016-07-09 00:00:00,Terminated,2018-07-14 00:00:00,9.27,0.035
1376,Betty King,129,Senior Ambassador,2016-01-28 00:00:00,Active,,9.72,0.045
1377,John Parker,129,Ambassador,2016-06-10 00:00:00,Terminated,2017-03-21 00:00:00,9.35,0.035
1378,Joseph Roberts,960,Lead,2019-05-05 00:00:00,Active,,6.45,0.06
1379,Helen Gonzalez,960,Ambassador,2023-03-10 00:00:00,Terminated,2024-04-04 00:00:00,2.6,0.025
1380,Melissa Hill,960,Cashier,2022-03-16 00:00:00,Active,,3.59,0.015
1381,Daniel Lee,960,Lead,2017-02-02 00:00:00,Active,,8.7,0.06
1382,Kimberly Hernandez,960,Ambassador,2020-03-12 00:00:00,Active,,5.6,0.035
1383,Paul Sanchez,960,Cashier,2013-06-01 00:00:00,Active,,12.38,0.0175
1384,Rebecca Brown,960,Ambassador,2016-12-06 00:00:00,Active,,8.86,0.035
1385,Dorothy Ward,960,Cashier,2025-02-28 00:00:00,Terminated,2025-07-24 00:00:00,0.63,0.01
1386,Scott Peterson,960,Cashier,2021-12-12 00:00:00,Active,,3.84,0.015
1387,Jonathan Brown,893,Cashier,2025-03-20 00:00:00,Terminated,2025-07-03 00:00:00,0.58,0.01
1388,Betty Green,893,Cashier,2019-04-08 00:00:00,Active,,6.52,0.0175
1389,Joshua Gutierrez,893,Ambassador,2020-08-27 00:00:00,Terminated,2025-08-08 00:00:00,5.14,0.035
1390,Amy Carter,893,Cashier,2019-10-29 00:00:00,Active,,5.97,0.0175
1391,Amy Campbell,893,Cashier,2023-07-31 00:00:00,Terminated,2025-04-01 00:00:00,2.21,0.0125
1392,Anna Garcia,893,Senior Ambassador,2016-06-13 00:00:00,Active,,9.34,0.045
1393,Kimberly Diaz,893,Cashier,2025-04-22 00:00:00,Active,,0.49,0.01
1394,Stephanie Scott,893,Cashier,2018-07-25 00:00:00,Active,,7.23,0.0175
1395,Margaret Martin,893,Cashier,2015-02-14 00:00:00,Active,,10.67,0.0175
1396,Thomas Rodriguez,436,Cashier,2021-12-19 00:00:00,Active,,3.83,0.015
1397,Stephen King,436,Cashier,2018-11-22 00:00:00,Active,,6.9,0.0175
1398,Emily Perez,436,Ambassador,2023-04-05 00:00:00,Active,,2.53,0.025
1399,Stephen Thompson,436,Cashier,2023-03-28 00:00:00,Terminated,2025-02-15 00:00:00,2.55,0.0125
1400,Deborah Diaz,436,Cashier,2020-05-22 00:00:00,Terminated,2021-09-15 00:00:00,5.4,0.0175
1401,Matthew Miller,436,Ambassador,2017-07-17 00:00:00,Terminated,2021-04-23 00:00:00,8.25,0.035
1402,John Turner,296,Cashier,2017-04-15 00:00:00,Active,,8.5,0.0175
1403,Kathleen Gomez,296,Lead,2019-10-30 00:00:00,Active,,5.96,0.06
1404,Kimberly Lee,296,Cashier,2016-09-01 00:00:00,Terminated,2022-11-10 00:00:00,9.12,0.0175
1405,Daniel Diaz,296,Cashier,2018-02-02 00:00:00,Active,,7.7,0.0175
1406,Donald Davis,296,Ambassador,2018-05-13 00:00:00,Active,,7.43,0.035
1407,Joseph Anderson,296,Ambassador,2018-08-08 00:00:00,Terminated,2022-04-23 00:00:00,7.19,0.035
1408,Shirley Bailey,296,Cashier,2019-07-02 00:00:00,Active,,6.29,0.0175
1409,Donald Morales,296,Cashier,2018-09-27 00:00:00,Active,,7.05,0.0175
1410,James Baker,296,Cashier,2023-09-09 00:00:00,Active,,2.1,0.0125
1411,Carol Evans,611,Senior Ambassador,2014-02-01 00:00:00,Active,,11.7,0.045
1412,Joseph Cook,611,Cashier,2022-12-07 00:00:00,Active,,2.86,0.0125
1413,Brenda Parker,611,Senior Ambassador,2023-06-22 00:00:00,Terminated,2024-09-05 00:00:00,2.32,0.035
1414,Anthony Evans,611,Cashier,2018-03-22 00:00:00,Terminated,2025-07-26 00:00:00,7.57,0.0175
1415,Angela Cooper,611,Ambassador,2023-03-21 00:00:00,Terminated,2024-01-08 00:00:00,2.57,0.025
1416,Barbara Lopez,611,Ambassador,2014-06-22 00:00:00,Active,,11.32,0.035
1417,Andrew Jackson,611,Cashier,2017-10-16 00:00:00,Active,,8.0,0.0175
1418,Nicholas Peterson,611,Ambassador,2019-08-10 00:00:00,Active,,6.19,0.035
1419,Christopher Anderson,611,Cashier,2017-10-31 00:00:00,Active,,7.96,0.0175
1420,Nicholas Ortiz,438,Cashier,2024-02-23 00:00:00,Active,,1.65,0.0125
1421,Carol Allen,438,Cashier,2024-11-23 00:00:00,Terminated,2025-03-28 00:00:00,0.9,0.01
1422,Sarah Wilson,438,Ambassador,2025-07-26 00:00:00,Active,,0.22,0.02
1423,Jennifer Brown,438,Cashier,2025-03-12 00:00:00,Terminated,2025-05-01 00:00:00,0.6,0.01
1424,Jason Rogers,438,Lead,2020-10-11 00:00:00,Active,,5.01,0.06
1425,Patricia Clark,438,Cashier,2023-08-09 00:00:00,Terminated,2025-05-21 00:00:00,2.19,0.0125
1426,Margaret Phillips,438,Ambassador,2018-08-02 00:00:00,Active,,7.21,0.035
1427,Brandon Young,438,Cashier,2022-07-20 00:00:00,Active,,3.24,0.015
1428,Ryan Turner,438,Cashier,2023-06-09 00:00:00,Terminated,2025-05-14 00:00:00,2.36,0.0125
1429,Mary Ramirez,355,Cashier,2021-06-10 00:00:00,Active,,4.35,0.015
1430,Laura Roberts,355,Ambassador,2016-01-10 00:00:00,Active,,9.77,0.035
1431,Kimberly Gonzalez,355,Cashier,2017-05-26 00:00:00,Active,,8.39,0.0175
1432,Amy Williams,355,Senior Ambassador,2019-08-27 00:00:00,Active,,6.14,0.045
1433,Patricia Stewart,355,Senior Ambassador,2013-09-11 00:00:00,Active,,12.1,0.045
1434,Thomas Johnson,355,Cashier,2014-04-05 00:00:00,Active,,11.53,0.0175
1435,Kenneth Johnson,355,Ambassador,2021-07-13 00:00:00,Active,,4.26,0.03
1436,Linda Howard,355,Ambassador,2015-12-03 00:00:00,Terminated,2018-05-26 00:00:00,9.87,0.035
1437,Stephanie Wilson,819,Ambassador,2025-01-09 00:00:00,Terminated,2025-05-26 00:00:00,0.77,0.02
1438,Amanda Reyes,819,Ambassador,2021-10-27 00:00:00,Active,,3.97,0.03
1439,Helen Edwards,819,Cashier,2023-01-17 00:00:00,Active,,2.75,0.0125
1440,Patricia Campbell,819,Ambassador,2015-10-18 00:00:00,Active,,10.0,0.035
1441,Brandon King,819,Ambassador,2023-09-16 00:00:00,Active,,2.08,0.025
1442,Brandon Reed,813,Cashier,2022-04-28 00:00:00,Terminated,2024-09-13 00:00:00,3.47,0.015
1443,John Garcia,813,Cashier,2022-01-06 00:00:00,Active,,3.78,0.015
1444,Emily Anderson,813,Cashier,2022-05-30 00:00:00,Active,,3.38,0.015
1445,Timothy Jones,813,Cashier,2019-01-02 00:00:00,Active,,6.79,0.0175
1446,Margaret Thomas,813,Ambassador,2023-04-14 00:00:00,Active,,2.51,0.025
1447,Mark Evans,813,Ambassador,2021-05-15 00:00:00,Active,,4.42,0.03
1448,Eric Evans,705,Cashier,2025-01-05 00:00:00,Active,,0.78,0.01
1449,Pamela Sanchez,705,Ambassador,2020-10-17 00:00:00,Terminated,2022-10-30 00:00:00,5.0,0.035
1450,Mark Morris,705,Lead,2021-07-26 00:00:00,Active,,4.22,0.05
1451,Emma Richardson,705,Cashier,2020-11-13 00:00:00,Active,,4.92,0.015
1452,Michelle Cruz,705,Ambassador,2022-07-15 00:00:00,Terminated,2023-04-28 00:00:00,3.26,0.03
1453,Rebecca Wright,705,Ambassador,2022-08-22 00:00:00,Active,,3.15,0.03
1454,Jason Lopez,555,Cashier,2025-06-26 00:00:00,Active,,0.31,0.01
1455,Donald Clark,555,Cashier,2016-01-12 00:00:00,Active,,9.76,0.0175
1456,Charles Young,555,Cashier,2020-11-07 00:00:00,Terminated,2024-10-09 00:00:00,4.94,0.015
1457,Donna Turner,555,Senior Ambassador,2016-11-18 00:00:00,Active,,8.91,0.045
1458,Sandra Gutierrez,555,Cashier,2025-02-03 00:00:00,Terminated,2025-08-27 00:00:00,0.7,0.01
1459,Helen Morgan,555,Cashier,2022-04-14 00:00:00,Active,,3.51,0.015
1460,Ashley Hill,555,Cashier,2018-09-12 00:00:00,Active,,7.09,0.0175
1461,Ryan Adams,555,Ambassador,2021-04-21 00:00:00,Active,,4.49,0.03
1462,Carol Cooper,70,Cashier,2022-07-19 00:00:00,Terminated,2023-03-11 00:00:00,3.24,0.015
1463,Brian Green,70,Cashier,2023-06-03 00:00:00,Active,,2.37,0.0125
1464,Mark Morales,70,Senior Ambassador,2016-09-19 00:00:00,Active,,9.07,0.045
1465,Kimberly Anderson,70,Lead,2017-02-24 00:00:00,Active,,8.64,0.06
1466,Amy Jones,70,Senior Ambassador,2013-05-21 00:00:00,Active,,12.41,0.045
1467,Jason Sanchez,70,Ambassador,2015-05-20 00:00:00,Terminated,2022-07-14 00:00:00,10.41,0.035
1468,Amy Young,70,Senior Ambassador,2015-12-02 00:00:00,Active,,9.87,0.045
1469,Matthew Gomez,70,Cashier,2021-04-21 00:00:00,Active,,4.49,0.015
1470,Edward Reyes,70,Cashier,2018-07-21 00:00:00,Terminated,2023-03-25 00:00:00,7.24,0.0175
1471,Kathleen Reyes,70,Ambassador,2021-02-05 00:00:00,Active,,4.69,0.03
1472,Nicole Wilson,945,Senior Ambassador,2018-10-21 00:00:00,Active,,6.99,0.045
1473,Nicholas Williams,945,Ambassador,2021-07-21 00:00:00,Active,,4.24,0.03
1474,Jeffrey Allen,945,Ambassador,2021-09-16 00:00:00,Active,,4.08,0.03
