Employee Key,Employee Name,Employee Type,Store Key,Store Area,Store Region,Reports To Key,Hire Date,Employment Status,Termination Date,Tenure Years,Compensation Type,Commission Rate,Annual Salary
238,Eric Gonzalez,Ambassador,768.0,,,1670,2020-05-04 00:00:00,Active,,5.45,Commission,0.035,
239,William Gutierrez,Senior Ambassador,768.0,,,1670,2021-05-06 00:00:00,Active,,4.45,Commission,0.04,
240,Larry Morales,Cashier,768.0,,,1670,2019-05-12 00:00:00,Terminated,2020-02-10 00:00:00,6.43,Commission,0.0175,
241,Cynthia King,Ambassador,768.0,,,1670,2021-12-04 00:00:00,Active,,3.87,Commission,0.03,
242,Amy Miller,Cashier,768.0,,,1670,2024-12-30 00:00:00,Active,,0.79,Commission,0.01,
243,Nicholas King,Cashier,768.0,,,1670,2015-10-02 00:00:00,Active,,10.04,Commission,0.0175,
244,Jason Peterson,Senior Ambassador,768.0,,,1670,2016-11-11 00:00:00,Active,,8.93,Commission,0.045,
245,Kathleen Morales,Cashier,383.0,,,1671,2023-10-30 00:00:00,Terminated,2025-05-14 00:00:00,1.96,Commission,0.0125,
246,Ashley Richardson,Ambassador,383.0,,,1671,2017-02-15 00:00:00,Active,,8.67,Commission,0.035,
247,Donna Gutierrez,Senior Ambassador,383.0,,,1671,2016-11-22 00:00:00,Active,,8.9,Commission,0.045,
248,Stephanie Clark,Cashier,383.0,,,1671,2015-10-03 00:00:00,Terminated,2017-05-12 00:00:00,10.04,Commission,0.0175,
249,Andrew Kim,Ambassador,383.0,,,1671,2015-06-15 00:00:00,Active,,10.34,Commission,0.035,
250,Richard Kim,Senior Ambassador,383.0,,,1671,2017-04-09 00:00:00,Terminated,2024-07-11 00:00:00,8.52,Commission,0.045,
251,Jennifer Edwards,Ambassador,383.0,,,1671,2015-06-14 00:00:00,Active,,10.34,Commission,0.035,
252,Shirley Collins,Senior Ambassador,383.0,,,1671,2016-08-15 00:00:00,Terminated,2016-10-31 00:00:00,9.17,Commission,0.045,
253,Brenda Robinson,Senior Ambassador,383.0,,,1671,2022-04-10 00:00:00,Active,,3.52,Commission,0.04,
254,Linda Kim,Ambassador,491.0,,,1672,2021-11-09 00:00:00,Active,,3.93,Commission,0.03,
255,Rebecca White,Cashier,491.0,,,1672,2023-09-30 00:00:00,Active,,2.05,Commission,0.0125,
256,Donald Harris,Ambassador,491.0,,,1672,2023-04-30 00:00:00,Active,,2.46,Commission,0.025,
257,Jason Anderson,Ambassador,491.0,,,1672,2023-06-10 00:00:00,Active,,2.35,Commission,0.025,
258,John Reed,Cashier,491.0,,,1672,2021-03-02 00:00:00,Active,,4.62,Commission,0.015,
259,Ashley Ward,Senior Ambassador,491.0,,,1672,2022-09-24 00:00:00,Terminated,2024-07-19 00:00:00,3.06,Commission,0.04,
260,Barbara Nguyen,Cashier,491.0,,,1672,2025-02-07 00:00:00,Terminated,2025-10-06 00:00:00,0.69,Commission,0.01,
261,Jonathan Taylor,Cashier,491.0,,,1672,2024-06-29 00:00:00,Active,,1.3,Commission,0.0125,
262,Jennifer White,Cashier,858.0,,,1673,2020-03-07 00:00:00,Active,,5.61,Commission,0.0175,
263,Kenneth Baker,Cashier,858.0,,,1673,2012-02-21 00:00:00,Active,,13.65,Commission,0.0175,
264,Eric Lopez,Cashier,858.0,,,1673,2014-04-22 00:00:00,Active,,11.49,Commission,0.0175,
265,Kenneth Lewis,Ambassador,858.0,,,1673,2025-06-24 00:00:00,Active,,0.31,Commission,0.02,
266,Sandra Phillips,Cashier,858.0,,,1673,2011-01-17 00:00:00,Active,,14.75,Commission,0.0175,
267,Gary Ward,Ambassador,795.0,,,1674,2019-05-09 00:00:00,Active,,6.44,Commission,0.035,
268,Sandra Baker,Ambassador,795.0,,,1674,2016-01-09 00:00:00,Terminated,2021-07-20 00:00:00,9.77,Commission,0.035,
269,Barbara Young,Cashier,795.0,,,1674,2023-03-03 00:00:00,Active,,2.62,Commission,0.0125,
270,Matthew Nguyen,Senior Ambassador,795.0,,,1674,2022-03-31 00:00:00,Active,,3.55,Commission,0.04,
271,John Cox,Ambassador,795.0,,,1674,2021-11-20 00:00:00,Terminated,2025-07-15 00:00:00,3.9,Commission,0.03,
272,Deborah Miller,Cashier,795.0,,,1674,2019-09-20 00:00:00,Active,,6.07,Commission,0.0175,
273,Linda Gomez,Ambassador,417.0,,,1675,2022-05-18 00:00:00,Active,,3.41,Commission,0.03,
274,Amanda Johnson,Ambassador,417.0,,,1675,2019-02-03 00:00:00,Active,,6.7,Commission,0.035,
275,Charles Allen,Ambassador,417.0,,,1675,2018-04-25 00:00:00,Active,,7.48,Commission,0.035,
276,Joshua Murphy,Cashier,417.0,,,1675,2024-01-28 00:00:00,Terminated,2024-07-16 00:00:00,1.72,Commission,0.0125,
277,Charles Mitchell,Senior Ambassador,417.0,,,1675,2023-10-29 00:00:00,Active,,1.97,Commission,0.035,
278,Margaret Mitchell,Cashier,417.0,,,1675,2023-08-13 00:00:00,Active,,2.18,Commission,0.0125,
279,Christopher Cruz,Senior Ambassador,417.0,,,1675,2024-06-01 00:00:00,Active,,1.37,Commission,0.035,
280,Timothy Lopez,Cashier,417.0,,,1675,2020-03-30 00:00:00,Active,,5.55,Commission,0.0175,
281,Linda Anderson,Ambassador,425.0,,,1676,2016-11-29 00:00:00,Terminated,2025-01-18 00:00:00,8.88,Commission,0.035,
282,Nicole Jackson,Lead,425.0,,,1676,2022-09-09 00:00:00,Active,,3.1,Commission,0.05,
283,Jason Mitchell,Cashier,425.0,,,1676,2024-04-02 00:00:00,Terminated,2024-04-28 00:00:00,1.54,Commission,0.0125,
284,Richard Lopez,Ambassador,425.0,,,1676,2021-04-16 00:00:00,Active,,4.5,Commission,0.03,
285,Ryan Cox,Senior Ambassador,425.0,,,1676,2023-11-23 00:00:00,Active,,1.9,Commission,0.035,
286,Gary Williams,Cashier,450.0,,,1677,2016-07-16 00:00:00,Active,,9.25,Commission,0.0175,
287,Kathleen Rodriguez,Cashier,450.0,,,1677,2022-08-26 00:00:00,Active,,3.14,Commission,0.015,
288,Susan Reyes,Senior Ambassador,450.0,,,1677,2014-10-13 00:00:00,Terminated,2024-12-15 00:00:00,11.01,Commission,0.045,
289,Angela Cox,Ambassador,450.0,,,1677,2024-03-30 00:00:00,Active,,1.55,Commission,0.025,
290,Kimberly Torres,Ambassador,450.0,,,1677,2014-03-02 00:00:00,Terminated,2016-03-10 00:00:00,11.63,Commission,0.035,
291,Melissa Rivera,Cashier,450.0,,,1677,2019-06-14 00:00:00,Terminated,2021-02-23 00:00:00,6.34,Commission,0.0175,
292,George Johnson,Cashier,450.0,,,1677,2020-10-06 00:00:00,Active,,5.03,Commission,0.0175,
293,Brandon Gonzalez,Cashier,96.0,,,1678,2020-08-03 00:00:00,Active,,5.2,Commission,0.0175,
294,Joshua Robinson,Senior Ambassador,96.0,,,1678,2019-02-20 00:00:00,Active,,6.65,Commission,0.045,
295,Laura Campbell,Cashier,96.0,,,1678,2022-07-07 00:00:00,Active,,3.28,Commission,0.015,
296,Shirley Diaz,Cashier,96.0,,,1678,2017-07-29 00:00:00,Terminated,2024-04-04 00:00:00,8.22,Commission,0.0175,
297,Ashley Morgan,Cashier,96.0,,,1678,2016-06-29 00:00:00,Terminated,2017-03-10 00:00:00,9.3,Commission,0.0175,
298,Mary Anderson,Cashier,96.0,,,1678,2018-12-04 00:00:00,Terminated,2019-10-08 00:00:00,6.87,Commission,0.0175,
299,Barbara Mitchell,Senior Ambassador,96.0,,,1678,2023-10-10 00:00:00,Active,,2.02,Commission,0.035,
300,Patricia Gonzalez,Cashier,96.0,,,1678,2020-07-30 00:00:00,Active,,5.21,Commission,0.0175,
301,Ryan Thompson,Lead,96.0,,,1678,2020-01-27 00:00:00,Terminated,2022-01-10 00:00:00,5.72,Commission,0.06,
302,Joshua Gomez,Cashier,96.0,,,1678,2019-04-18 00:00:00,Active,,6.5,Commission,0.0175,
303,Joseph Perez,Senior Ambassador,96.0,,,1678,2023-01-06 00:00:00,Active,,2.78,Commission,0.035,
304,Daniel Hall,Ambassador,404.0,,,1679,2022-10-31 00:00:00,Terminated,2023-05-06 00:00:00,2.96,Commission,0.025,
305,Eric Brown,Cashier,404.0,,,1679,2021-09-28 00:00:00,Active,,4.05,Commission,0.015,
306,Kevin Brown,Lead,404.0,,,1679,2022-04-24 00:00:00,Active,,3.48,Commission,0.05,
307,Sarah Green,Cashier,404.0,,,1679,2024-05-18 00:00:00,Terminated,2025-02-23 00:00:00,1.41,Commission,0.0125,
308,Larry Morgan,Ambassador,404.0,,,1679,2023-10-14 00:00:00,Active,,2.01,Commission,0.025,
309,Emma Kim,Senior Ambassador,404.0,,,1679,2021-06-29 00:00:00,Terminated,2025-01-23 00:00:00,4.3,Commission,0.04,
310,Helen Miller,Ambassador,404.0,,,1679,2024-03-18 00:00:00,Terminated,2025-08-26 00:00:00,1.58,Commission,0.025,
311,Thomas Roberts,Lead,404.0,,,1679,2020-11-18 00:00:00,Terminated,2025-05-23 00:00:00,4.91,Commission,0.05,
312,Richard Bailey,Ambassador,404.0,,,1679,2021-04-25 00:00:00,Active,,4.48,Commission,0.03,
313,Jeffrey Ortiz,Cashier,404.0,,,1679,2017-10-22 00:00:00,Active,,7.98,Commission,0.0175,
314,Emily Kelly,Senior Ambassador,285.0,,,1680,2021-11-15 00:00:00,Terminated,2023-04-17 00:00:00,3.92,Commission,0.04,
315,Patricia Evans,Cashier,285.0,,,1680,2024-08-12 00:00:00,Active,,1.18,Commission,0.0125,
316,Thomas King,Cashier,285.0,,,1680,2020-05-01 00:00:00,Active,,5.46,Commission,0.0175,
317,Angela Collins,Lead,285.0,,,1680,2014-03-30 00:00:00,Active,,11.55,Commission,0.06,
318,Eric Hall,Ambassador,285.0,,,1680,2019-01-18 00:00:00,Active,,6.74,Commission,0.035,
319,Jacob Young,Ambassador,285.0,,,1680,2021-05-29 00:00:00,Terminated,2024-05-18 00:00:00,4.38,Commission,0.03,
320,Robert Richardson,Cashier,285.0,,,1680,2015-07-29 00:00:00,Active,,10.22,Commission,0.0175,
321,Stephanie Adams,Senior Ambassador,285.0,,,1680,2021-03-05 00:00:00,Active,,4.62,Commission,0.04,
322,Matthew Ward,Ambassador,882.0,,,1681,2021-06-25 00:00:00,Active,,4.31,Commission,0.03,
323,Carol Perez,Cashier,882.0,,,1681,2017-08-09 00:00:00,Active,,8.19,Commission,0.0175,
324,Brenda Ramos,Lead,882.0,,,1681,2015-10-25 00:00:00,Active,,9.98,Commission,0.06,
325,William Morris,Cashier,882.0,,,1681,2018-10-17 00:00:00,Active,,7.0,Commission,0.0175,
326,Elizabeth Martin,Cashier,882.0,,,1681,2016-06-12 00:00:00,Active,,9.34,Commission,0.0175,
327,Matthew Kelly,Ambassador,882.0,,,1681,2023-10-31 00:00:00,Active,,1.96,Commission,0.025,
328,Nancy Torres,Cashier,882.0,,,1681,2021-10-20 00:00:00,Active,,3.99,Commission,0.015,
329,Linda Nguyen,Cashier,882.0,,,1681,2023-10-28 00:00:00,Active,,1.97,Commission,0.0125,
330,Justin Roberts,Ambassador,882.0,,,1681,2020-09-11 00:00:00,Active,,5.1,Commission,0.035,
331,Elizabeth Ward,Ambassador,882.0,,,1681,2018-06-20 00:00:00,Active,,7.32,Commission,0.035,
332,Karen Scott,Ambassador,882.0,,,1681,2017-04-01 00:00:00,Active,,8.54,Commission,0.035,
333,Paul Martin,Ambassador,394.0,,,1682,2021-04-02 00:00:00,Active,,4.54,Commission,0.03,
334,Gary Stewart,Cashier,394.0,,,1682,2024-09-10 00:00:00,Active,,1.1,Commission,0.0125,
335,Susan Cook,Cashier,394.0,,,1682,2017-01-21 00:00:00,Active,,8.73,Commission,0.0175,
336,Richard Roberts,Cashier,394.0,,,1682,2025-01-21 00:00:00,Active,,0.73,Commission,0.01,
337,Jessica White,Cashier,394.0,,,1682,2024-07-28 00:00:00,Active,,1.22,Commission,0.0125,
338,Andrew Wright,Cashier,394.0,,,1682,2021-11-26 00:00:00,Active,,3.89,Commission,0.015,
339,William Cox,Cashier,394.0,,,1682,2012-11-04 00:00:00,Active,,12.95,Commission,0.0175,
340,George Howard,Cashier,394.0,,,1682,2017-01-09 00:00:00,Active,,8.77,Commission,0.0175,
341,Shirley Campbell,Cashier,149.0,,,1683,2025-06-09 00:00:00,Active,,0.35,Commission,0.01,
342,Brenda Torres,Cashier,149.0,,,1683,2022-08-15 00:00:00,Active,,3.17,Commission,0.015,
343,Joseph Taylor,Ambassador,149.0,,,1683,2020-09-16 00:00:00,Active,,5.08,Commission,0.035,
344,Ronald Ramos,Ambassador,149.0,,,1683,2022-10-18 00:00:00,Active,,3.0,Commission,0.03,
345,Ronald Stewart,Ambassador,149.0,,,1683,2022-06-19 00:00:00,Terminated,2025-01-08 00:00:00,3.33,Commission,0.03,
346,Deborah Wright,Ambassador,33.0,,,1684,2023-04-14 00:00:00,Active,,2.51,Commission,0.025,
347,Edward Miller,Cashier,33.0,,,1684,2018-06-19 00:00:00,Active,,7.33,Commission,0.0175,
348,William Cooper,Cashier,33.0,,,1684,2015-12-19 00:00:00,Active,,9.83,Commission,0.0175,
349,Sarah Nelson,Cashier,33.0,,,1684,2019-12-03 00:00:00,Active,,5.87,Commission,0.0175,
350,James Stewart,Senior Ambassador,33.0,,,1684,2014-11-28 00:00:00,Terminated,2021-01-10 00:00:00,10.88,Commission,0.045,
351,Mark Lee,Cashier,33.0,,,1684,2018-05-14 00:00:00,Terminated,2024-09-03 00:00:00,7.43,Commission,0.0175,
352,Jessica Rodriguez,Ambassador,33.0,,,1684,2024-11-25 00:00:00,Terminated,2025-09-03 00:00:00,0.89,Commission,0.02,
353,Linda Garcia,Ambassador,33.0,,,1684,2016-07-19 00:00:00,Active,,9.24,Commission,0.035,
354,Emma Martin,Cashier,33.0,,,1684,2021-02-27 00:00:00,Active,,4.63,Commission,0.015,
355,Susan King,Cashier,888.0,,,1685,2016-10-12 00:00:00,Active,,9.01,Commission,0.0175,
356,Kimberly King,Cashier,888.0,,,1685,2019-04-28 00:00:00,Active,,6.47,Commission,0.0175,
357,Linda Carter,Cashier,888.0,,,1685,2020-07-21 00:00:00,Active,,5.24,Commission,0.0175,
358,Elizabeth Miller,Cashier,888.0,,,1685,2024-02-24 00:00:00,Active,,1.64,Commission,0.0125,
359,Emily Smith,Cashier,888.0,,,1685,2024-10-30 00:00:00,Active,,0.96,Commission,0.01,
360,Jonathan Reed,Ambassador,888.0,,,1685,2016-08-29 00:00:00,Active,,9.13,Commission,0.035,
361,Karen Martin,Cashier,719.0,,,1686,2015-05-18 00:00:00,Active,,10.42,Commission,0.0175,
362,Susan Hill,Ambassador,719.0,,,1686,2016-07-14 00:00:00,Terminated,2024-06-02 00:00:00,9.26,Commission,0.035,
363,Amanda Phillips,Cashier,719.0,,,1686,2017-07-29 00:00:00,Active,,8.22,Commission,0.0175,
364,Gary Diaz,Cashier,719.0,,,1686,2019-11-17 00:00:00,Active,,5.91,Commission,0.0175,
365,Shirley Martin,Ambassador,719.0,,,1686,2021-03-05 00:00:00,Active,,4.62,Commission,0.03,
366,James Green,Cashier,719.0,,,1686,2015-09-19 00:00:00,Active,,10.08,Commission,0.0175,
367,Sharon Walker,Cashier,719.0,,,1686,2013-02-05 00:00:00,Active,,12.69,Commission,0.0175,
368,Jessica Kim,Ambassador,719.0,,,1686,2020-04-24 00:00:00,Terminated,2021-07-22 00:00:00,5.48,Commission,0.035,
369,Lisa Lewis,Ambassador,719.0,,,1686,2012-09-08 00:00:00,Terminated,2012-09-24 00:00:00,13.1,Commission,0.035,
370,Steven Flores,Cashier,719.0,,,1686,2023-01-16 00:00:00,Active,,2.75,Commission,0.0125,
371,Barbara Rodriguez,Lead,719.0,,,1686,2013-01-17 00:00:00,Terminated,2023-10-14 00:00:00,12.75,Commission,0.06,
372,Brian Carter,Cashier,799.0,,,1687,2014-11-28 00:00:00,Active,,10.88,Commission,0.0175,
373,Joseph Flores,Cashier,799.0,,,1687,2021-01-02 00:00:00,Terminated,2022-05-03 00:00:00,4.79,Commission,0.015,
374,Gary Ramos,Ambassador,799.0,,,1687,2024-05-07 00:00:00,Terminated,2025-05-11 00:00:00,1.44,Commission,0.025,
375,Sharon Kim,Ambassador,799.0,,,1687,2022-09-28 00:00:00,Active,,3.05,Commission,0.03,
376,Amy Johnson,Ambassador,799.0,,,1687,2015-10-15 00:00:00,Active,,10.0,Commission,0.035,
377,Helen Allen,Cashier,799.0,,,1687,2024-12-25 00:00:00,Active,,0.81,Commission,0.01,
378,Joseph Cox,Cashier,799.0,,,1687,2020-04-20 00:00:00,Active,,5.49,Commission,0.0175,
379,Joshua Rogers,Cashier,799.0,,,1687,2013-12-07 00:00:00,Active,,11.86,Commission,0.0175,
380,Betty Murphy,Cashier,818.0,,,1688,2022-04-20 00:00:00,Terminated,2022-11-26 00:00:00,3.49,Commission,0.015,
381,Sharon Taylor,Ambassador,818.0,,,1688,2021-01-27 00:00:00,Active,,4.72,Commission,0.03,
382,Sarah Smith,Cashier,818.0,,,1688,2021-08-30 00:00:00,Active,,4.13,Commission,0.015,
383,Shirley Cook,Ambassador,818.0,,,1688,2022-07-15 00:00:00,Active,,3.26,Commission,0.03,
384,Jason Nelson,Cashier,818.0,,,1688,2023-12-27 00:00:00,Terminated,2024-08-15 00:00:00,1.8,Commission,0.0125,
385,Matthew Martinez,Ambassador,818.0,,,1688,2020-12-23 00:00:00,Active,,4.81,Commission,0.03,
386,Cynthia Gutierrez,Cashier,170.0,,,1689,2021-10-19 00:00:00,Active,,3.99,Commission,0.015,
387,Rebecca Ward,Cashier,170.0,,,1689,2025-10-03 00:00:00,Terminated,2025-10-06 00:00:00,0.04,Commission,0.01,
388,Joshua Carter,Cashier,170.0,,,1689,2020-08-01 00:00:00,Active,,5.21,Commission,0.0175,
389,Michelle Thomas,Ambassador,170.0,,,1689,2018-07-29 00:00:00,Active,,7.22,Commission,0.035,
390,Nicole Perez,Ambassador,170.0,,,1689,2022-01-07 00:00:00,Active,,3.77,Commission,0.03,
391,Sarah Edwards,Ambassador,170.0,,,1689,2024-01-05 00:00:00,Active,,1.78,Commission,0.025,
392,Timothy Wright,Cashier,170.0,,,1689,2023-08-11 00:00:00,Active,,2.18,Commission,0.0125,
393,Cynthia Robinson,Lead,170.0,,,1689,2021-11-30 00:00:00,Terminated,2025-06-04 00:00:00,3.88,Commission,0.05,
394,Richard White,Cashier,630.0,,,1690,2017-11-01 00:00:00,Terminated,2023-03-26 00:00:00,7.96,Commission,0.0175,
395,Nicole Robinson,Lead,630.0,,,1690,2018-09-20 00:00:00,Active,,7.07,Commission,0.06,
396,Brenda Brown,Ambassador,630.0,,,1690,2018-02-26 00:00:00,Active,,7.64,Commission,0.035,
397,Barbara Martinez,Cashier,630.0,,,1690,2023-11-20 00:00:00,Active,,1.91,Commission,0.0125,
398,James Jackson,Ambassador,630.0,,,1690,2020-12-15 00:00:00,Terminated,2024-01-01 00:00:00,4.84,Commission,0.03,
399,Ashley Allen,Cashier,8.0,,,1691,2024-12-02 00:00:00,Active,,0.87,Commission,0.01,
400,Matthew Thomas,Ambassador,8.0,,,1691,2020-10-20 00:00:00,Active,,4.99,Commission,0.03,
401,Emily Kim,Cashier,8.0,,,1691,2017-08-23 00:00:00,Active,,8.15,Commission,0.0175,
402,Joshua Hall,Ambassador,8.0,,,1691,2017-08-06 00:00:00,Active,,8.19,Commission,0.035,
403,Patricia Hall,Ambassador,8.0,,,1691,2019-02-16 00:00:00,Active,,6.66,Commission,0.035,
404,Angela Ward,Senior Ambassador,8.0,,,1691,2016-09-17 00:00:00,Active,,9.08,Commission,0.045,
405,Paul Hall,Lead,8.0,,,1691,2016-11-08 00:00:00,Active,,8.94,Commission,0.06,
406,Brenda Cook,Cashier,8.0,,,1691,2017-08-28 00:00:00,Active,,8.13,Commission,0.0175,
407,Dorothy Adams,Cashier,8.0,,,1691,2019-10-31 00:00:00,Active,,5.96,Commission,0.0175,
408,David Smith,Cashier,8.0,,,1691,2024-09-04 00:00:00,Active,,1.11,Commission,0.0125,
409,Steven Garcia,Cashier,341.0,,,1692,2017-02-26 00:00:00,Active,,8.64,Commission,0.0175,
410,Andrew Reyes,Cashier,341.0,,,1692,2015-03-12 00:00:00,Terminated,2015-05-20 00:00:00,10.6,Commission,0.0175,
411,Michelle King,Cashier,341.0,,,1692,2015-10-11 00:00:00,Active,,10.02,Commission,0.0175,
412,Sandra Green,Ambassador,341.0,,,1692,2018-09-12 00:00:00,Active,,7.09,Commission,0.035,
413,Justin Brown,Ambassador,341.0,,,1692,2024-05-20 00:00:00,Active,,1.41,Commission,0.025,
414,Steven Kim,Cashier,341.0,,,1692,2016-07-10 00:00:00,Active,,9.27,Commission,0.0175,
415,David Reed,Ambassador,341.0,,,1692,2023-07-03 00:00:00,Terminated,2025-03-02 00:00:00,2.29,Commission,0.025,
416,Nancy Garcia,Cashier,341.0,,,1692,2020-11-16 00:00:00,Active,,4.91,Commission,0.015,
417,Jacob Phillips,Cashier,341.0,,,1692,2024-10-06 00:00:00,Active,,1.03,Commission,0.0125,
418,Amanda Smith,Cashier,341.0,,,1692,2023-08-23 00:00:00,Terminated,2024-09-30 00:00:00,2.15,Commission,0.0125,
419,Paul Richardson,Senior Ambassador,341.0,,,1692,2022-01-29 00:00:00,Terminated,2022-10-30 00:00:00,3.71,Commission,0.04,
420,Nancy Sanchez,Ambassador,332.0,,,1693,2017-03-29 00:00:00,Active,,8.55,Commission,0.035,
421,Nicholas Cook,Cashier,332.0,,,1693,2022-11-24 00:00:00,Active,,2.89,Commission,0.0125,
422,Emma Nelson,Ambassador,332.0,,,1693,2016-05-27 00:00:00,Terminated,2023-05-14 00:00:00,9.39,Commission,0.035,
423,Gary Flores,Cashier,332.0,,,1693,2023-03-17 00:00:00,Terminated,2024-12-10 00:00:00,2.59,Commission,0.0125,
424,Paul Williams,Cashier,332.0,,,1693,2021-05-08 00:00:00,Terminated,2023-02-03 00:00:00,4.44,Commission,0.015,
425,Brenda Martin,Ambassador,332.0,,,1693,2020-03-08 00:00:00,Terminated,2020-07-01 00:00:00,5.61,Commission,0.035,
426,Timothy Ward,Ambassador,332.0,,,1693,2024-02-11 00:00:00,Terminated,2025-09-24 00:00:00,1.68,Commission,0.025,
427,Ashley King,Cashier,332.0,,,1693,2020-07-22 00:00:00,Terminated,2021-07-14 00:00:00,5.24,Commission,0.0175,
428,Stephanie Cooper,Cashier,332.0,,,1693,2014-09-15 00:00:00,Terminated,2024-10-31 00:00:00,11.09,Commission,0.0175,
429,Paul Kelly,Cashier,332.0,,,1693,2015-07-25 00:00:00,Active,,10.23,Commission,0.0175,
430,Margaret Thompson,Cashier,332.0,,,1693,2024-05-19 00:00:00,Active,,1.41,Commission,0.0125,
431,Lisa Rogers,Ambassador,525.0,,,1694,2018-04-08 00:00:00,Active,,7.52,Commission,0.035,
432,Christopher Reyes,Cashier,525.0,,,1694,2018-10-20 00:00:00,Active,,6.99,Commission,0.0175,
433,Karen Phillips,Ambassador,525.0,,,1694,2016-06-25 00:00:00,Active,,9.31,Commission,0.035,
434,Thomas Evans,Senior Ambassador,525.0,,,1694,2022-02-13 00:00:00,Active,,3.67,Commission,0.04,
435,Linda Lee,Cashier,525.0,,,1694,2022-02-07 00:00:00,Active,,3.69,Commission,0.015,
436,Timothy Jackson,Cashier,525.0,,,1694,2023-09-06 00:00:00,Terminated,2024-08-01 00:00:00,2.11,Commission,0.0125,
437,Jonathan Thomas,Cashier,525.0,,,1694,2021-03-10 00:00:00,Active,,4.6,Commission,0.015,
438,Deborah Kim,Cashier,909.0,,,1695,2023-02-08 00:00:00,Active,,2.69,Commission,0.0125,
439,Dorothy Morales,Cashier,909.0,,,1695,2024-10-16 00:00:00,Active,,1.0,Commission,0.0125,
440,Dorothy Rogers,Ambassador,909.0,,,1695,2021-05-29 00:00:00,Active,,4.38,Commission,0.03,
441,Donna Edwards,Cashier,909.0,,,1695,2025-02-20 00:00:00,Terminated,2025-03-16 00:00:00,0.65,Commission,0.01,
442,Edward Lewis,Ambassador,909.0,,,1695,2019-09-05 00:00:00,Terminated,2023-10-02 00:00:00,6.11,Commission,0.035,
443,Brandon Phillips,Cashier,909.0,,,1695,2022-09-09 00:00:00,Active,,3.1,Commission,0.015,
444,Timothy Anderson,Cashier,909.0,,,1695,2025-08-25 00:00:00,Active,,0.14,Commission,0.01,
445,Larry Carter,Ambassador,909.0,,,1695,2020-12-13 00:00:00,Active,,4.84,Commission,0.03,
446,Matthew Ramirez,Cashier,909.0,,,1695,2023-08-09 00:00:00,Terminated,2025-02-23 00:00:00,2.19,Commission,0.0125,
447,James Thomas,Cashier,909.0,,,1695,2022-02-12 00:00:00,Active,,3.67,Commission,0.015,
448,Jeffrey Gonzalez,Cashier,784.0,,,1696,2019-11-18 00:00:00,Active,,5.91,Commission,0.0175,
449,Stephanie Rogers,Ambassador,784.0,,,1696,2022-03-15 00:00:00,Active,,3.59,Commission,0.03,
450,Jessica Lee,Ambassador,784.0,,,1696,2021-07-29 00:00:00,Terminated,2022-04-17 00:00:00,4.22,Commission,0.03,
451,Carol Murphy,Senior Ambassador,784.0,,,1696,2023-06-21 00:00:00,Active,,2.32,Commission,0.035,
452,Nancy Richardson,Cashier,784.0,,,1696,2024-10-29 00:00:00,Active,,0.96,Commission,0.01,
453,Amy Bailey,Cashier,784.0,,,1696,2025-03-10 00:00:00,Active,,0.6,Commission,0.01,
454,Justin Collins,Cashier,784.0,,,1696,2023-11-24 00:00:00,Active,,1.9,Commission,0.0125,
455,Michael Ortiz,Senior Ambassador,784.0,,,1696,2019-09-29 00:00:00,Active,,6.05,Commission,0.045,
456,Daniel Torres,Cashier,784.0,,,1696,2020-09-17 00:00:00,Active,,5.08,Commission,0.0175,
457,Kenneth Howard,Ambassador,784.0,,,1696,2021-12-09 00:00:00,Active,,3.85,Commission,0.03,
458,Barbara Martin,Ambassador,784.0,,,1696,2021-05-31 00:00:00,Active,,4.38,Commission,0.03,
459,Sandra Reed,Ambassador,27.0,,,1697,2024-11-09 00:00:00,Active,,0.93,Commission,0.02,
460,Anna Rodriguez,Cashier,27.0,,,1697,2014-02-23 00:00:00,Active,,11.64,Commission,0.0175,
461,Donald Hernandez,Ambassador,27.0,,,1697,2012-09-04 00:00:00,Active,,13.11,Commission,0.035,
462,Brian Anderson,Senior Ambassador,27.0,,,1697,2017-04-25 00:00:00,Active,,8.48,Commission,0.045,
