Date Value,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Manufacturer,Product Name,TY Sales,LY Sales,LLY Sales,TY Quantity,LY Quantity,LLY Quantity,LY Discount,LLY Discount,TY Discount,LY Profit,TY Profit,LLY Profit
5/19/2026,US-2024-119291,5/17/2024,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-EN-10000927,Office Supplies,Envelopes,Other,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,0,0,200.984,0,0,7,0,0.2,0,0,0,62.8075
11/27/2025,US-2025-162313,11/30/2025,First Class,VB-21745,Victoria Brennan,Corporate,United States,Lincoln Park,Michigan,48146,Central,OFF-AP-10003842,Office Supplies,Appliances,Euro Pro,Euro-Pro Shark Turbo Vacuum,167.292,0,0,6,0,0,0,0,0.1,0,29.7408,0
8/9/2024,US-2024-131338,8/12/2024,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,OFF-PA-10001357,Office Supplies,Paper,Xerox,Xerox 1886,143.7,0,0,3,0,0,0,0,0,0,68.976,0
9/24/2025,US-2023-125997,9/23/2023,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,TEC-PH-10003484,Technology,Phones,Other,Ooma Telo VoIP Home Phone System,0,0,629.95,0,0,5,0,0,0,0,0,157.4875
1/15/2025,US-2025-140746,1/15/2025,Same Day,RC-19825,Roy Collins,Consumer,United States,Fairfield,Connecticut,6824,East,FUR-TA-10002903,Furniture,Tables,Bevis,"Bevis Round Bullnose 29"" High Table Top",181.797,0,0,1,0,0,0,0,0.3,0,-15.5826,0
12/23/2025,US-2024-120103,12/29/2024,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002170,Technology,Phones,Clearsounds,ClearSounds CSC500 Amplified Spirit Phone Corded phone,0,111.984,0,0,2,0,0.2,0,0,11.1984,0,0
9/29/2025,US-2025-161781,9/30/2025,First Class,CC-12100,Chad Cunningham,Home Office,United States,Columbus,Indiana,47201,Central,OFF-AR-10000255,Office Supplies,Art,Newell,Newell 328,40.88,0,0,7,0,0,0,0,0,0,10.6288,0
5/2/2025,US-2023-118976,5/3/2023,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-BI-10001628,Office Supplies,Binders,Acco,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",0,0,20.86,0,0,2,0,0,0,0,0,9.387
11/21/2024,US-2023-147704,11/21/2023,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-EN-10004483,Office Supplies,Envelopes,Other,"#10 White Business Envelopes,4 1/8 x 9 1/2",0,78.35,0,0,5,0,0,0,0,36.8245,0,0
10/12/2024,US-2024-102281,10/14/2024,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,TEC-PH-10001552,Technology,Phones,Other,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,0,0,6,0,0,0,0,0,0,20.0928,0
8/19/2026,US-2026-115777,8/24/2026,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-PA-10000552,Office Supplies,Paper,Xerox,Xerox 200,19.44,0,0,3,0,0,0,0,0,0,9.3312,0
6/19/2025,US-2023-141215,6/21/2023,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10002706,Office Supplies,Binders,Avery,Avery Premier Heavy-Duty Binder with Round Locking Rings,0,0,8.568,0,0,3,0,0.8,0,0,0,-14.5656
6/6/2024,US-2023-157070,6/6/2023,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Detroit,Michigan,48234,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,0,138.56,0,0,4,0,0,0,0,66.5088,0,0
6/16/2023,US-2023-113929,6/21/2023,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,11550,East,OFF-BI-10002852,Office Supplies,Binders,Ibico,Ibico Standard Transparent Covers,39.552,0,0,3,0,0,0,0,0.2,0,14.3376,0
5/21/2025,US-2024-149846,5/26/2024,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10004002,Technology,Machines,Zebra,Zebra GX420t Direct Thermal/Thermal Transfer Printer,0,2973.32,0,0,7,0,0.2,0,0,334.4985,0,0
5/29/2024,US-2024-111339,5/31/2024,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229,East,FUR-FU-10002506,Furniture,Furnishings,Tensor,"Tensor ""Hersey Kiss"" Styled Floor Lamp",41.568,0,0,4,0,0,0,0,0.2,0,-4.1568,0
4/4/2024,US-2023-105151,3/31/2023,First Class,SG-20890,Susan Gilcrest,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001231,Office Supplies,Art,Sanford,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",0,10.5,0,0,5,0,0,0,0,2.94,0,0
10/4/2025,US-2023-140886,10/4/2023,Standard Class,KW-16570,Kelly Williams,Consumer,United States,Clarksville,Tennessee,37042,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes,Holmes Odor Grabber,0,0,69.216,0,0,6,0,0.2,0,0,0,11.2476
12/5/2026,US-2026-130351,12/8/2026,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201,Central,TEC-AC-10003832,Technology,Accessories,Imation,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,0,0,3,0,0,0,0,0,0,40.7499,0
12/26/2023,US-2023-111451,12/28/2023,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-FA-10004854,Office Supplies,Fasteners,Other,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,0,0,3,0,0,0,0,0.2,0,9.2988,0
8/13/2024,US-2023-151708,8/14/2023,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,85301,West,FUR-FU-10001602,Furniture,Furnishings,Eldon,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",0,121.376,0,0,4,0,0.2,0,0,-3.034400000,0,0
9/3/2025,US-2025-104815,9/7/2025,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Chicago,Illinois,60610,Central,FUR-BO-10003894,Furniture,Bookcases,SAFCO,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",198.744,0,0,4,0,0,0,0,0.3,0,0,0
4/15/2026,US-2025-107440,4/20/2025,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,8701,East,TEC-MA-10001047,Technology,Machines,3D Systems,"3D Systems Cube Printer, 2nd Generation, Magenta",0,9099.93,0,0,7,0,0,0,0,2365.9818,0,0
4/4/2026,US-2024-121405,4/4/2024,Standard Class,FC-14335,Fred Chung,Corporate,United States,Chicago,Illinois,60610,Central,OFF-PA-10001838,Office Supplies,Paper,Adams,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",0,0,23.52,0,0,5,0,0.2,0,0,0,8.526
3/31/2026,US-2026-159205,4/2/2026,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Henderson,Kentucky,42420,South,FUR-FU-10001591,Furniture,Furnishings,Advantus,Advantus Panel Wall Certificate Holder - 8.5x11,61,0,0,5,0,0,0,0,0,0,25.62,0
5/27/2025,US-2025-122903,5/29/2025,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox,Xerox 1915,314.55,0,0,3,0,0,0,0,0,0,150.984,0
6/20/2026,US-2024-129896,6/20/2024,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,OFF-ST-10004804,Office Supplies,Storage,Belkin,"Belkin 19"" Vented Equipment Shelf, Black",0,0,82.368,0,0,2,0,0.2,0,0,0,-19.5624
4/28/2025,US-2025-167605,4/30/2025,Second Class,RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10001602,Furniture,Furnishings,Eldon,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344,0,0,2,0,0,0,0,0.6,0,-31.8612,0
6/15/2024,US-2023-144281,6/15/2023,Second Class,HK-14890,Heather Kirkland,Corporate,United States,Detroit,Michigan,48234,Central,OFF-LA-10003930,Office Supplies,Labels,Other,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",0,491.55,0,0,5,0,0,0,0,240.8595,0,0
8/9/2024,US-2023-126361,8/9/2023,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-AR-10000896,Office Supplies,Art,Newell,Newell 329,0,16.4,0,0,5,0,0,0,0,4.264,0,0
7/17/2024,US-2023-129924,7/17/2023,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10004575,Furniture,Tables,Hon,Hon 5100 Series Wood Tables,0,698.352,0,0,3,0,0.2,0,0,-17.458800000,0,0
6/19/2026,US-2025-140081,6/24/2025,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10001745,Office Supplies,Paper,Wirebound,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",0,45.056,0,0,8,0,0.2,0,0,15.2064,0,0
12/30/2025,US-2024-156377,1/5/2025,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-BI-10002954,Office Supplies,Binders,Newell,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,0,3.656,0,0,4,0,0.8,0,0,-5.8496,0,0
7/26/2026,US-2026-167318,8/1/2026,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10000665,Furniture,Chairs,Global,"Global Airflow Leather Mesh Back Chair, Black",362.352,0,0,3,0,0,0,0,0.2,0,45.294,0
5/4/2023,US-2023-155271,5/4/2023,Same Day,AA-10480,Andrew Allen,Consumer,United States,Middletown,Connecticut,6457,East,FUR-FU-10001473,Furniture,Furnishings,DAX,DAX Wood Document Frame,27.46,0,0,2,0,0,0,0,0,0,9.8856,0
6/26/2025,US-2023-154963,6/27/2023,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,TEC-PH-10004093,Technology,Phones,Panasonic,Panasonic Kx-TS550,0,0,82.782,0,0,3,0,0.4,0,0,0,-15.1767
1/29/2026,US-2026-160927,1/31/2026,Second Class,TM-21010,Tamara Manning,Consumer,United States,Marion,Iowa,52302,Central,OFF-PA-10000176,Office Supplies,Paper,Xerox,Xerox 1887,94.85,0,0,5,0,0,0,0,0,0,45.528,0
2/11/2023,US-2023-168368,2/15/2023,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-LA-10004853,Office Supplies,Labels,Avery,Avery 483,14.94,0,0,3,0,0,0,0,0,0,6.8724,0
11/9/2026,US-2026-159667,11/13/2026,Standard Class,PM-19135,Peter McVee,Home Office,United States,Jacksonville,Florida,32216,South,TEC-PH-10004094,Technology,Phones,Motorola,Motorola L703CM,499.168,0,0,4,0,0,0,0,0.2,0,31.198,0
8/17/2024,US-2023-156244,8/16/2023,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-AP-10002403,Office Supplies,Appliances,Acco,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,0,211.248,0,0,6,0,0.2,0,0,15.8436,0,0
8/26/2026,US-2026-132584,8/27/2026,First Class,HJ-14875,Heather Jas,Home Office,United States,Detroit,Michigan,48234,Central,OFF-ST-10000344,Office Supplies,Storage,Other,"Neat Ideas Personal Hanging Folder Files, Black",53.72,0,0,4,0,0,0,0,0,0,13.9672,0
3/10/2026,US-2025-118255,3/13/2025,First Class,ON-18715,Odella Nelson,Corporate,United States,Eagan,Minnesota,55122,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones,Wilson Jones Leather-Like Binders with DublLock Round Rings,0,17.46,0,0,2,0,0,0,0,8.2062,0,0
11/2/2024,US-2023-101931,10/31/2023,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West,OFF-SU-10000646,Office Supplies,Supplies,Other,Premier Automatic Letter Opener,0,480.74,0,0,2,0,0,0,0,14.4222,0,0
11/21/2024,US-2024-107083,11/27/2024,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal,Cardinal Hold-It CD Pocket,7.98,0,0,5,0,0,0,0,0.8,0,-13.167,0
1/17/2025,US-2023-109232,1/16/2023,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,Mount Pleasant,South Carolina,29464,South,FUR-CH-10000422,Furniture,Chairs,Global,Global Highback Leather Tilter in Burgundy,0,0,545.94,0,0,6,0,0,0,0,0,87.3504
11/14/2025,US-2025-117541,11/20/2025,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10001609,Office Supplies,Paper,TOPS,Tops Wirebound Message Log Books,16.45,0,0,5,0,0,0,0,0,0,7.567,0
4/7/2026,US-2026-100930,4/12/2026,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,TEC-AC-10003832,Technology,Accessories,Logitech,Logitech P710e Mobile Speakerphone,617.976,0,0,3,0,0,0,0,0.2,0,-7.724700000,0
8/5/2025,US-2024-135251,8/10/2024,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-BI-10001097,Office Supplies,Binders,Avery,Avery Hole Reinforcements,0,6.23,0,0,5,0,0.8,0,0,-9.6565,0,0
9/12/2024,US-2023-126193,9/14/2023,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco,Acco Hot Clips Clips to Go,0,13.16,0,0,5,0,0.2,0,0,4.1125,0,0
9/9/2025,US-2024-136658,9/17/2024,Standard Class,BO-11425,Bobby Odegard,Consumer,United States,New York City,New York,10024,East,OFF-AR-10000817,Office Supplies,Art,Other,Manco Dry-Lighter Erasable Highlighter,0,6.08,0,0,2,0,0,0,0,2.0672,0,0
8/9/2023,US-2023-169726,8/13/2023,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004600,Office Supplies,Binders,Ibico,Ibico Ibimaster 300 Manual Binding System,2060.744,0,0,7,0,0,0,0,0.2,0,643.9825,0
9/25/2025,US-2025-125402,10/1/2025,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Long Beach,California,90805,West,OFF-PA-10000141,Office Supplies,Paper,Ampad,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",10.9,0,0,5,0,0,0,0,0,0,5.123,0
2/20/2024,US-2023-121762,2/18/2023,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10000736,Technology,Accessories,Logitech,Logitech G600 MMO Gaming Mouse,0,239.97,0,0,3,0,0,0,0,86.3892,0,0
5/2/2025,US-2024-150770,5/6/2024,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10001575,Office Supplies,Binders,GBC,GBC Linen Binding Covers,0,49.568,0,0,2,0,0.2,0,0,17.3488,0,0
9/1/2023,US-2023-165428,9/4/2023,First Class,JL-15130,Jack Lebron,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10004100,Office Supplies,Paper,Xerox,Xerox 216,31.104,0,0,6,0,0,0,0,0.2,0,10.8864,0
9/24/2026,US-2026-160325,9/24/2026,Same Day,BP-11095,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,1841,East,TEC-PH-10000984,Technology,Phones,Panasonic,Panasonic KX-TG9471B,391.98,0,0,2,0,0,0,0,0,0,109.7544,0
4/30/2026,US-2026-124597,5/5/2026,Standard Class,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,33437,South,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,Staples in misc. colors,15.528,0,0,3,0,0,0,0,0.2,0,4.8525,0
11/12/2023,US-2023-159618,11/16/2023,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,TEC-AC-10003832,Technology,Accessories,Imation,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512,0,0,3,0,0,0,0,0.2,0,20.8719,0
1/21/2025,US-2024-119214,1/27/2024,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Bozeman,Montana,59715,West,OFF-LA-10003077,Office Supplies,Labels,Avery,Avery 500,0,14.62,0,0,2,0,0,0,0,6.8714,0,0
2/15/2026,US-2025-105781,2/20/2025,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,10024,East,TEC-AC-10003628,Technology,Accessories,Logitech,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,0,89.97,0,0,3,0,0,0,0,39.5868,0,0
11/25/2025,US-2023-168501,11/27/2023,Standard Class,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly,Poly String Tie Envelopes,0,0,1.632,0,0,1,0,0.2,0,0,0,0.5508
12/17/2025,US-2024-153038,12/25/2024,Standard Class,RB-19645,Robert Barroso,Corporate,United States,Memphis,Tennessee,38109,South,OFF-EN-10000461,Office Supplies,Envelopes,Other,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",0,55.936,0,0,8,0,0.2,0,0,18.8784,0,0
9/9/2026,US-2026-147228,9/14/2026,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,38401,South,FUR-FU-10000023,Furniture,Furnishings,Eldon,Eldon Wave Desk Accessories,14.136,0,0,3,0,0,0,0,0.2,0,4.2408,0
12/27/2025,US-2024-119697,12/31/2024,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Other,Lenovo 17-Key USB Numeric Keypad,0,54.384,0,0,2,0,0.2,0,0,1.3596,0,0
10/26/2024,US-2024-150714,11/1/2024,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-LA-10001474,Office Supplies,Labels,Avery,Avery 477,146.544,0,0,6,0,0,0,0,0.2,0,47.6268,0
9/27/2025,US-2023-163650,9/25/2023,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,19901,East,OFF-BI-10004965,Office Supplies,Binders,Ibico,Ibico Covers for Plastic or Wire Binding Elements,0,0,34.5,0,0,3,0,0,0,0,0,15.525
6/19/2026,US-2025-169194,6/25/2025,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Dover,Delaware,19901,East,TEC-AC-10002167,Technology,Accessories,Imation,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,0,45,0,0,3,0,0,0,0,4.95,0,0
10/18/2024,US-2024-105613,10/22/2024,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Mcallen,Texas,78501,Central,TEC-AC-10000521,Technology,Accessories,Verbatim,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",27.696,0,0,3,0,0,0,0,0.2,0,3.462,0
11/29/2025,US-2023-164721,11/27/2023,Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,94513,West,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,Staple-based wall hangings,0,0,23.88,0,0,3,0,0,0,0,0,10.5072
2/6/2026,US-2025-135461,2/10/2025,Second Class,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10004094,Technology,Phones,Motorola,Motorola L703CM,0,623.96,0,0,5,0,0.2,0,0,38.9975,0,0
12/31/2023,US-2023-157644,1/1/2024,First Class,AH-10030,Aaron Hawkins,Corporate,United States,New York City,New York,10035,East,OFF-LA-10003148,Office Supplies,Labels,Avery,Avery 51,18.9,0,0,3,0,0,0,0,0,0,8.694,0
7/3/2026,US-2024-103772,7/2/2024,Standard Class,MP-17470,Mark Packer,Home Office,United States,Smyrna,Georgia,30080,South,OFF-AR-10000538,Office Supplies,Art,Boston,"Boston Model 1800 Electric Pencil Sharpener, Gray",0,0,140.75,0,0,5,0,0,0,0,0,42.225
6/19/2024,US-2024-144302,6/23/2024,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Dallas,Texas,75081,Central,OFF-BI-10001107,Office Supplies,Binders,GBC,"GBC White Gloss Covers, Plain Front",5.792,0,0,2,0,0,0,0,0.8,0,-9.5568,0
12/13/2026,US-2026-122770,12/18/2026,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003172,Office Supplies,Paper,Xerox,Xerox 1996,38.88,0,0,6,0,0,0,0,0,0,18.6624,0
12/30/2025,US-2023-111171,12/31/2023,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002103,Office Supplies,Binders,Cardinal,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",0,0,8.69,0,0,5,0,0.8,0,0,0,-14.773
10/21/2025,US-2023-103086,10/19/2023,Second Class,EB-14170,Evan Bailliet,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10004586,Furniture,Furnishings,G. E.,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,0,0,5.312,0,0,2,0,0.6,0,0,0,-1.5936
3/7/2026,US-2025-106306,3/8/2025,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Glendale,Arizona,85301,West,OFF-BI-10003676,Office Supplies,Binders,GBC,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",0,9.702,0,0,3,0,0.7,0,0,-7.1148,0,0
9/7/2023,US-2023-105165,9/10/2023,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10000675,Technology,Phones,Panasonic,Panasonic KX TS3282B Corded phone,196.776,0,0,3,0,0,0,0,0.2,0,14.7582,0
6/11/2024,US-2024-123960,6/16/2024,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,OFF-PA-10004451,Office Supplies,Paper,Xerox,Xerox 222,32.4,0,0,5,0,0,0,0,0,0,15.552,0
7/8/2026,US-2026-140480,7/12/2026,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,FUR-FU-10001057,Furniture,Furnishings,Tensor,Tensor Track Tree Floor Lamp,39.98,0,0,2,0,0,0,0,0,0,9.1954,0
8/16/2024,US-2023-154641,8/16/2023,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco,Tennsco Single-Tier Lockers,0,375.34,0,0,1,0,0,0,0,18.767,0,0
10/11/2025,US-2024-102281,10/14/2024,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002613,Furniture,Bookcases,Atlantic,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",0,899.136,0,0,4,0,0.2,0,0,112.392,0,0
6/14/2026,US-2024-110947,6/15/2024,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Hampton,Virginia,23666,South,OFF-BI-10001670,Office Supplies,Binders,Other,Vinyl Sectional Post Binders,0,0,113.1,0,0,3,0,0,0,0,0,56.55
9/3/2026,US-2026-161067,9/6/2026,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,FUR-CH-10004626,Furniture,Chairs,Office Star,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.801,0,0,1,0,0,0,0,0.1,0,14.1246,0
9/9/2026,US-2026-137498,9/14/2026,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003833,Furniture,Chairs,Novimex,Novimex Fabric Task Chair,243.92,0,0,5,0,0,0,0,0.2,0,-15.245,0
